"","custom_biome","biome","decimalLatitude","nlcdClass","siteID","is_alaska","sample_id","is_MAG","sum","...1","sampleID","seq_depth","db_name","metric","value","pretty_metric","identified_reads","percent_classified2"
"1","Agricultural","Agricultural",18.017803,"pastureHay","LAJA","Not Alaska site","LAJA_004-M-20160912-COMP_soil_microbe_db_filtered",TRUE,0.158110000000001,1464,"LAJA_004-M-20160912-COMP",9417428,"soil_microbe_db","percent_classified",0.0637090084468923,"% reads classified",3024526,0.321162635912905
"2","Agricultural","Agricultural",18.017803,"pastureHay","LAJA","Not Alaska site","LAJA_004-M-20171129-COMP_soil_microbe_db_filtered",TRUE,0.18147,1466,"LAJA_004-M-20171129-COMP",3974428,"soil_microbe_db","percent_classified",0.0671867750529133,"% reads classified",2318597,0.583378790608359
"3","Agricultural","Agricultural",18.019086,"pastureHay","LAJA","Not Alaska site","LAJA_044-M-20160914-COMP_soil_microbe_db_filtered",TRUE,0.16472,1480,"LAJA_044-M-20160914-COMP",2842055,"soil_microbe_db","percent_classified",0.115342595410715,"% reads classified",1542707,0.542813914579415
"4","Agricultural","Agricultural",18.019086,"pastureHay","LAJA","Not Alaska site","LAJA_044-M-20171128-COMP_soil_microbe_db_filtered",TRUE,0.2013,1482,"LAJA_044-M-20171128-COMP",1967399,"soil_microbe_db","percent_classified",0.0583816500872472,"% reads classified",1160993,0.590115680652476
"5","Agricultural","Agricultural",18.020196,"pastureHay","LAJA","Not Alaska site","LAJA_042-M-20160914-COMP_soil_microbe_db_filtered",TRUE,0.24943,1476,"LAJA_042-M-20160914-COMP",327240,"soil_microbe_db","percent_classified",0.0281750397261948,"% reads classified",195420,0.597176384305097
"6","Agricultural","Agricultural",18.020963,"pastureHay","LAJA","Not Alaska site","LAJA_046-M-20160920-COMP_soil_microbe_db_filtered",TRUE,0.158110000000002,1484,"LAJA_046-M-20160920-COMP",7652534,"soil_microbe_db","percent_classified",0.122246173620398,"% reads classified",3601770,0.470663704336368
"7","Agricultural","Agricultural",18.020963,"pastureHay","LAJA","Not Alaska site","LAJA_046-M-20171127-COMP_soil_microbe_db_filtered",TRUE,0.1855,1486,"LAJA_046-M-20171127-COMP",3047829,"soil_microbe_db","percent_classified",0.0476827932275728,"% reads classified",1930107,0.63327273282064
"8","Agricultural","Agricultural",18.022074,"pastureHay","LAJA","Not Alaska site","LAJA_051-M-20160920-COMP_soil_microbe_db_filtered",TRUE,0.181490000000002,1488,"LAJA_051-M-20160920-COMP",49144594,"soil_microbe_db","percent_classified",0.0675812684504017,"% reads classified",15504463,0.315486643352878
"9","Agricultural","Agricultural",18.022074,"pastureHay","LAJA","Not Alaska site","LAJA_051-M-20171127-COMP_soil_microbe_db_filtered",TRUE,0.181500000000002,1490,"LAJA_051-M-20171127-COMP",12222303,"soil_microbe_db","percent_classified",0.0692148607345113,"% reads classified",7396172,0.605137346046813
"10","Agricultural","Agricultural",18.025704,"pastureHay","LAJA","Not Alaska site","LAJA_005-M-20160913-COMP_soil_microbe_db_filtered",TRUE,0.163680000000001,1468,"LAJA_005-M-20160913-COMP",9759687,"soil_microbe_db","percent_classified",0.0552753382357447,"% reads classified",2992642,0.306632989357138
"11","Agricultural","Agricultural",18.025704,"pastureHay","LAJA","Not Alaska site","LAJA_005-M-20171129-COMP_soil_microbe_db_filtered",TRUE,0.168180000000001,1470,"LAJA_005-M-20171129-COMP",6108329,"soil_microbe_db","percent_classified",0.0638423372414944,"% reads classified",3488824,0.5711584952284
"12","Agricultural","Agricultural",18.025922,"pastureHay","LAJA","Not Alaska site","LAJA_003-M-20160913-COMP_soil_microbe_db_filtered",TRUE,0.168480000000004,1460,"LAJA_003-M-20160913-COMP",15619608,"soil_microbe_db","percent_classified",0.117465111800501,"% reads classified",6345517,0.406253281132279
"13","Agricultural","Agricultural",18.025922,"pastureHay","LAJA","Not Alaska site","LAJA_003-M-20171129-COMP_soil_microbe_db_filtered",TRUE,0.05274,1462,"LAJA_003-M-20171129-COMP",252493,"soil_microbe_db","percent_classified",0.0926401920053229,"% reads classified",151876,0.601505784318773
"14","Agricultural","Agricultural",18.035349,"cultivatedCrops","LAJA","Not Alaska site","LAJA_002-M-20160912-COMP_soil_microbe_db_filtered",TRUE,0.159540000000002,1458,"LAJA_002-M-20160912-COMP",6330355,"soil_microbe_db","percent_classified",0.125530716681766,"% reads classified",2959844,0.467563667440452
"15","Agricultural","Agricultural",28.043948,"pastureHay","DSNY","Not Alaska site","DSNY_016-M-20130731-COMP_soil_microbe_db_filtered",TRUE,0.171560000000001,656,"DSNY_016-M-20130731-COMP",9315216,"soil_microbe_db","percent_classified",0.0534519006322559,"% reads classified",3552323,0.381346283328266
"16","Agricultural","Agricultural",28.043948,"pastureHay","DSNY","Not Alaska site","DSNY_016-M-20140327-COMP_soil_microbe_db_filtered",TRUE,0.212730000000002,660,"DSNY_016-M-20140327-COMP",13603713,"soil_microbe_db","percent_classified",0.0463128706111339,"% reads classified",4594918,0.337769401633216
"17","Agricultural","Agricultural",28.043948,"pastureHay","DSNY","Not Alaska site","DSNY_016-M-20140910-COMP_soil_microbe_db_filtered",TRUE,0.190630000000001,664,"DSNY_016-M-20140910-COMP",12961433,"soil_microbe_db","percent_classified",0.0482918053891109,"% reads classified",4956043,0.38236844645187
"18","Agricultural","Agricultural",28.043948,"pastureHay","DSNY","Not Alaska site","DSNY_016-M-20170829-COMP_soil_microbe_db_filtered",TRUE,0.19212,670,"DSNY_016-M-20170829-COMP",2739298,"soil_microbe_db","percent_classified",0.0657328994508812,"% reads classified",1444349,0.52726976035466
"19","Agricultural","Agricultural",28.052638,"pastureHay","DSNY","Not Alaska site","DSNY_021-M-20140327-COMP_soil_microbe_db_filtered",TRUE,0.240480000000001,674,"DSNY_021-M-20140327-COMP",8843448,"soil_microbe_db","percent_classified",0.0417958018184762,"% reads classified",2949479,0.333521382157729
"20","Agricultural","Agricultural",28.071776,"pastureHay","DSNY","Not Alaska site","DSNY_025-M-20140327-COMP_soil_microbe_db_filtered",TRUE,0.240580000000001,678,"DSNY_025-M-20140327-COMP",10147315,"soil_microbe_db","percent_classified",0.0397798826586146,"% reads classified",3218665,0.317193760122752
"21","Agricultural","Agricultural",28.073118,"pastureHay","DSNY","Not Alaska site","DSNY_009-M-20130731-COMP_soil_microbe_db_filtered",TRUE,0.240460000000002,632,"DSNY_009-M-20130731-COMP",13885714,"soil_microbe_db","percent_classified",0.0441107313603031,"% reads classified",4280847,0.30829145696073
"22","Agricultural","Agricultural",28.073118,"pastureHay","DSNY","Not Alaska site","DSNY_009-M-20140327-COMP_soil_microbe_db_filtered",TRUE,0.240820000000002,636,"DSNY_009-M-20140327-COMP",21159453,"soil_microbe_db","percent_classified",0.0441752912988819,"% reads classified",6272125,0.296421887654657
"23","Agricultural","Agricultural",28.073118,"pastureHay","DSNY","Not Alaska site","DSNY_009-M-20140409-COMP_soil_microbe_db_filtered",TRUE,0.26543,640,"DSNY_009-M-20140409-COMP",5068115,"soil_microbe_db","percent_classified",0.0347732835580882,"% reads classified",1584448,0.312630632888165
"24","Agricultural","Agricultural",28.073118,"pastureHay","DSNY","Not Alaska site","DSNY_009-M-20140910-COMP_soil_microbe_db_filtered",TRUE,0.243650000000001,644,"DSNY_009-M-20140910-COMP",11239056,"soil_microbe_db","percent_classified",0.0424954729293991,"% reads classified",3390733,0.301691974842015
"25","Agricultural","Agricultural",28.073118,"pastureHay","DSNY","Not Alaska site","DSNY_009-M-20170829-COMP_soil_microbe_db_filtered",TRUE,0.185200000000001,648,"DSNY_009-M-20170829-COMP",6827285,"soil_microbe_db","percent_classified",0.0875674590997739,"% reads classified",2753360,0.403287690494831
"26","Agricultural","Agricultural",28.073118,"pastureHay","DSNY","Not Alaska site","DSNY_009-M-20180823-COMP_soil_microbe_db_filtered",TRUE,0.201220000000001,652,"DSNY_009-M-20180823-COMP",8633041,"soil_microbe_db","percent_classified",0.0530496727630507,"% reads classified",4569862,0.529345568959999
"27","Agricultural","Agricultural",28.122132,"pastureHay","DSNY","Not Alaska site","DSNY_042-M-20180820-COMP_soil_microbe_db_filtered",TRUE,0.231350000000002,690,"DSNY_042-M-20180820-COMP",9469663,"soil_microbe_db","percent_classified",0.0645235210587747,"% reads classified",4431443,0.4679620594735
"28","Agricultural","Agricultural",28.1232,"pastureHay","DSNY","Not Alaska site","DSNY_043-M-20170830-COMP_soil_microbe_db_filtered",TRUE,0.2319,694,"DSNY_043-M-20170830-COMP",1942321,"soil_microbe_db","percent_classified",0.0577865347694846,"% reads classified",846999,0.436075705303088
"29","Agricultural","Agricultural",28.1232,"pastureHay","DSNY","Not Alaska site","DSNY_043-M-20180823-COMP_soil_microbe_db_filtered",TRUE,0.22766,698,"DSNY_043-M-20180823-COMP",5262632,"soil_microbe_db","percent_classified",0.0542770233601741,"% reads classified",2594568,0.493017182276853
"30","Agricultural","Agricultural",28.125082,"pastureHay","DSNY","Not Alaska site","DSNY_041-M-20170829-COMP_soil_microbe_db_filtered",TRUE,0.2269,682,"DSNY_041-M-20170829-COMP",1605782,"soil_microbe_db","percent_classified",0.0553512245124183,"% reads classified",832393,0.51837235689527
"31","Agricultural","Agricultural",28.125082,"pastureHay","DSNY","Not Alaska site","DSNY_041-M-20180820-COMP_soil_microbe_db_filtered",TRUE,0.175050000000001,686,"DSNY_041-M-20180820-COMP",8962232,"soil_microbe_db","percent_classified",0.0569832381040794,"% reads classified",6026049,0.672382616294691
"32","Agricultural","Agricultural",28.126189,"pastureHay","DSNY","Not Alaska site","DSNY_044-M-20160712-COMP_soil_microbe_db_filtered",TRUE,0.203420000000001,702,"DSNY_044-M-20160712-COMP",10508783,"soil_microbe_db","percent_classified",0.0469754680442065,"% reads classified",2513548,0.239185450874759
"33","Agricultural","Agricultural",28.126189,"pastureHay","DSNY","Not Alaska site","DSNY_044-M-20180820-COMP_soil_microbe_db_filtered",TRUE,0.2632,706,"DSNY_044-M-20180820-COMP",5151808,"soil_microbe_db","percent_classified",0.0482071536827459,"% reads classified",2172885,0.421771347068835
"34","Agricultural","Agricultural",31.189774,"cultivatedCrops","JERC","Not Alaska site","JERC_004-M-20160726-COMP_soil_microbe_db_filtered",TRUE,0.20166,1258,"JERC_004-M-20160726-COMP",6110338,"soil_microbe_db","percent_classified",0.0579553864287049,"% reads classified",3599566,0.589094416708208
"35","Agricultural","Agricultural",31.189774,"cultivatedCrops","JERC","Not Alaska site","JERC_004-M-20190730-COMP_soil_microbe_db_filtered",TRUE,0.22862,1260,"JERC_004-M-20190730-COMP",4434755,"soil_microbe_db","percent_classified",0.0528854468848899,"% reads classified",2245652,0.506375662240642
"36","Agricultural","Agricultural",35.955641,"pastureHay","ORNL","Not Alaska site","ORNL_021-M-20170619-COMP_soil_microbe_db_filtered",TRUE,0.23001,2080,"ORNL_021-M-20170619-COMP",3165151,"soil_microbe_db","percent_classified",0.0608384876424537,"% reads classified",1378302,0.435461688873611
"37","Agricultural","Agricultural",35.955641,"pastureHay","ORNL","Not Alaska site","ORNL_021-O-20160727-COMP_soil_microbe_db_filtered",TRUE,0.185290000000002,2086,"ORNL_021-O-20160727-COMP",17985416,"soil_microbe_db","percent_classified",0.0653019646584766,"% reads classified",10776542,0.599182248550715
"38","Agricultural","Agricultural",35.955641,"pastureHay","ORNL","Not Alaska site","ORNL_021-O-20170619-COMP_soil_microbe_db_filtered",TRUE,0.193850000000002,2092,"ORNL_021-O-20170619-COMP",11188347,"soil_microbe_db","percent_classified",0.0731397587150273,"% reads classified",5811643,0.51943714294882
"39","Agricultural","Agricultural",38.873795,"cultivatedCrops","SERC","Not Alaska site","SERC_007-M-20170710-COMP_soil_microbe_db_filtered",TRUE,0.176110000000001,2686,"SERC_007-M-20170710-COMP",5128906,"soil_microbe_db","percent_classified",0.103198030925113,"% reads classified",2389933,0.465973250435863
"40","Agricultural","Agricultural",38.889095,"pastureHay","SCBI","Not Alaska site","SCBI_012-M-20140915-COMP_soil_microbe_db_filtered",TRUE,0.233210000000001,2638,"SCBI_012-M-20140915-COMP",10580801,"soil_microbe_db","percent_classified",0.0432326437289578,"% reads classified",3678429,0.347651278953266
"41","Agricultural","Agricultural",38.889095,"pastureHay","SCBI","Not Alaska site","SCBI_012-M-20170719-COMP_soil_microbe_db_filtered",TRUE,0.172150000000001,2640,"SCBI_012-M-20170719-COMP",7604211,"soil_microbe_db","percent_classified",0.107419297018455,"% reads classified",3223723,0.423939183171009
"42","Agricultural","Agricultural",38.889095,"pastureHay","SCBI","Not Alaska site","SCBI_012-M-20180718-COMP_soil_microbe_db_filtered",TRUE,0.20812,2642,"SCBI_012-M-20180718-COMP",6427910,"soil_microbe_db","percent_classified",0.0608186797886094,"% reads classified",3615906,0.562532144974027
"43","Agricultural","Agricultural",38.897609,"pastureHay","SCBI","Not Alaska site","SCBI_006-M-20140915-COMP_soil_microbe_db_filtered",TRUE,0.26151,2616,"SCBI_006-M-20140915-COMP",4623447,"soil_microbe_db","percent_classified",0.0345623081653148,"% reads classified",1562903,0.338038480813125
"44","Agricultural","Agricultural",38.897609,"pastureHay","SCBI","Not Alaska site","SCBI_006-M-20170717-COMP_soil_microbe_db_filtered",TRUE,0.182280000000003,2618,"SCBI_006-M-20170717-COMP",12372832,"soil_microbe_db","percent_classified",0.102074448275059,"% reads classified",5154881,0.416629030443475
"45","Agricultural","Agricultural",38.897609,"pastureHay","SCBI","Not Alaska site","SCBI_006-M-20180717-COMP_soil_microbe_db_filtered",TRUE,0.207280000000001,2620,"SCBI_006-M-20180717-COMP",7277535,"soil_microbe_db","percent_classified",0.0614947231445812,"% reads classified",3965820,0.544940010594247
"46","Agricultural","Agricultural",38.897609,"pastureHay","SCBI","Not Alaska site","SCBI_006-M-20190729-COMP_soil_microbe_db_filtered",TRUE,0.311990000000002,2622,"SCBI_006-M-20190729-COMP",5788138,"soil_microbe_db","percent_classified",0.101758458419616,"% reads classified",2540045,0.438836288975833
"47","Agricultural","Agricultural",38.897609,"pastureHay","SCBI","Not Alaska site","SCBI_006-M-20200720-COMP_soil_microbe_db_filtered",TRUE,0.196320000000001,2624,"SCBI_006-M-20200720-COMP",4942071,"soil_microbe_db","percent_classified",0.0874283271122572,"% reads classified",2344904,0.474478007296941
"48","Agricultural","Agricultural",39.057723,"cultivatedCrops","BLAN","Not Alaska site","BLAN_038-M-20170714-COMP_soil_microbe_db_filtered",TRUE,0.183430000000002,192,"BLAN_038-M-20170714-COMP",15321888,"soil_microbe_db","percent_classified",0.100837964616371,"% reads classified",6181142,0.403419082556928
"49","Agricultural","Agricultural",39.057723,"cultivatedCrops","BLAN","Not Alaska site","BLAN_038-M-20200714-COMP_soil_microbe_db_filtered",TRUE,0.20503,194,"BLAN_038-M-20200714-COMP",3188017,"soil_microbe_db","percent_classified",0.0855180508761402,"% reads classified",1535939,0.481785072036943
"50","Agricultural","Agricultural",39.058809,"cultivatedCrops","BLAN","Not Alaska site","BLAN_031-M-20170714-COMP_soil_microbe_db_filtered",TRUE,0.180410000000002,184,"BLAN_031-M-20170714-COMP",13892732,"soil_microbe_db","percent_classified",0.103679031597241,"% reads classified",6258341,0.450475903515594
"51","Agricultural","Agricultural",39.078872,"pastureHay","BLAN","Not Alaska site","BLAN_003-M-20170713-COMP_soil_microbe_db_filtered",TRUE,0.180840000000003,152,"BLAN_003-M-20170713-COMP",10990729,"soil_microbe_db","percent_classified",0.102977063668843,"% reads classified",4816878,0.438267379716123
"52","Agricultural","Agricultural",39.078872,"pastureHay","BLAN","Not Alaska site","BLAN_003-M-20200716-COMP_soil_microbe_db_filtered",TRUE,0.20225,156,"BLAN_003-M-20200716-COMP",3520177,"soil_microbe_db","percent_classified",0.0935575114546797,"% reads classified",1620297,0.460288502538367
"53","Agricultural","Agricultural",39.083999,"pastureHay","BLAN","Not Alaska site","BLAN_006-M-20200715-COMP_soil_microbe_db_filtered",TRUE,0.216650000000002,176,"BLAN_006-M-20200715-COMP",7040262,"soil_microbe_db","percent_classified",0.103574838550043,"% reads classified",2984807,0.42396248889601
"54","Agricultural","Agricultural",39.087516,"pastureHay","BLAN","Not Alaska site","BLAN_004-M-20170713-COMP_soil_microbe_db_filtered",TRUE,0.192090000000002,160,"BLAN_004-M-20170713-COMP",9567390,"soil_microbe_db","percent_classified",0.0996709656447579,"% reads classified",4025623,0.420765015328109
"55","Agricultural","Agricultural",39.087516,"pastureHay","BLAN","Not Alaska site","BLAN_004-M-20200715-COMP_soil_microbe_db_filtered",TRUE,0.20661,164,"BLAN_004-M-20200715-COMP",4156988,"soil_microbe_db","percent_classified",0.0885795195944756,"% reads classified",1944265,0.467710034284439
"56","Agricultural","Agricultural",39.092296,"pastureHay","BLAN","Not Alaska site","BLAN_002-M-20170713-COMP_soil_microbe_db_filtered",TRUE,0.186240000000002,148,"BLAN_002-M-20170713-COMP",12708769,"soil_microbe_db","percent_classified",0.104100562375475,"% reads classified",5408039,0.425536021624124
"57","Agricultural","Agricultural",39.108044,"cultivatedCrops","KONA","Not Alaska site","KONA_048-M-20170809-COMP_soil_microbe_db_filtered",TRUE,0.25729,1340,"KONA_048-M-20170809-COMP",1921993,"soil_microbe_db","percent_classified",0.0352353000245058,"% reads classified",1059213,0.551101382783392
"58","Agricultural","Agricultural",39.108044,"cultivatedCrops","KONA","Not Alaska site","KONA_048-M-20190618-COMP_soil_microbe_db_filtered",TRUE,0.2248,1342,"KONA_048-M-20190618-COMP",983357,"soil_microbe_db","percent_classified",0.0746168482046703,"% reads classified",494600,0.502970945445042
"59","Agricultural","Agricultural",39.108366,"cultivatedCrops","KONA","Not Alaska site","KONA_057-M-20170809-COMP_soil_microbe_db_filtered",TRUE,0.21445,1346,"KONA_057-M-20170809-COMP",2344085,"soil_microbe_db","percent_classified",0.0465294560564143,"% reads classified",1355413,0.578226898768603
"60","Agricultural","Agricultural",39.108366,"cultivatedCrops","KONA","Not Alaska site","KONA_057-M-20190618-COMP_soil_microbe_db_filtered",TRUE,0.21971,1348,"KONA_057-M-20190618-COMP",401596,"soil_microbe_db","percent_classified",0.0451050309266029,"% reads classified",216861,0.539997908345701
"61","Agricultural","Agricultural",39.111041,"cultivatedCrops","KONA","Not Alaska site","KONA_059-M-20170809-COMP_soil_microbe_db_filtered",TRUE,0.238860000000002,1350,"KONA_059-M-20170809-COMP",12465866,"soil_microbe_db","percent_classified",0.0549432345895584,"% reads classified",7002420,0.561727520574985
"62","Agricultural","Agricultural",39.111555,"cultivatedCrops","KONA","Not Alaska site","KONA_054-M-20170809-COMP_soil_microbe_db_filtered",TRUE,0.21122,1344,"KONA_054-M-20170809-COMP",4630466,"soil_microbe_db","percent_classified",0.052170127153509,"% reads classified",2543833,0.54936868125152
"63","Agricultural","Agricultural",39.115597,"cultivatedCrops","KONA","Not Alaska site","KONA_002-M-20170808-COMP_soil_microbe_db_filtered",TRUE,0.50511,1322,"KONA_002-M-20170808-COMP",251988,"soil_microbe_db","percent_classified",0.0169333460323507,"% reads classified",126264,0.501071479594266
"64","Agricultural","Agricultural",39.115597,"cultivatedCrops","KONA","Not Alaska site","KONA_002-M-20190617-COMP_soil_microbe_db_filtered",TRUE,0.20111,1324,"KONA_002-M-20190617-COMP",2221473,"soil_microbe_db","percent_classified",0.0780383106164243,"% reads classified",1085807,0.488777941482971
"65","Agricultural","Agricultural",39.124272,"cultivatedCrops","KONA","Not Alaska site","KONA_004-M-20170808-COMP_soil_microbe_db_filtered",TRUE,0.184640000000001,1330,"KONA_004-M-20170808-COMP",6214876,"soil_microbe_db","percent_classified",0.0628157343766794,"% reads classified",3278132,0.527465391103539
"66","Agricultural","Agricultural",39.124964,"cultivatedCrops","KONA","Not Alaska site","KONA_006-M-20190617-COMP_soil_microbe_db_filtered",TRUE,0.24969,1338,"KONA_006-M-20190617-COMP",869532,"soil_microbe_db","percent_classified",0.0732290473496088,"% reads classified",424991,0.488758320567846
"67","Agricultural","Agricultural",39.215287,"cultivatedCrops","KONA","Not Alaska site","KONA_003-M-20170807-COMP_soil_microbe_db_filtered",TRUE,0.24548,1326,"KONA_003-M-20170807-COMP",1275927,"soil_microbe_db","percent_classified",0.0640483350536512,"% reads classified",549196,0.430429013572093
"68","Agricultural","Agricultural",39.215287,"cultivatedCrops","KONA","Not Alaska site","KONA_003-M-20190617-COMP_soil_microbe_db_filtered",TRUE,0.26093,1328,"KONA_003-M-20190617-COMP",1509854,"soil_microbe_db","percent_classified",0.0683602520508605,"% reads classified",750065,0.496779821095285
"69","Agricultural","Agricultural",39.215958,"cultivatedCrops","KONA","Not Alaska site","KONA_001-M-20170807-COMP_soil_microbe_db_filtered",TRUE,0.27623,1318,"KONA_001-M-20170807-COMP",1191032,"soil_microbe_db","percent_classified",0.0607389222119977,"% reads classified",577395,0.484785463362865
"70","Agricultural","Agricultural",39.215958,"cultivatedCrops","KONA","Not Alaska site","KONA_001-M-20190619-COMP_soil_microbe_db_filtered",TRUE,0.37167,1320,"KONA_001-M-20190619-COMP",462144,"soil_microbe_db","percent_classified",0.0335696233208697,"% reads classified",255948,0.553827378479435
"71","Agricultural","Agricultural",39.221583,"cultivatedCrops","KONA","Not Alaska site","KONA_005-M-20170807-COMP_soil_microbe_db_filtered",TRUE,0.19651,1332,"KONA_005-M-20170807-COMP",4633102,"soil_microbe_db","percent_classified",0.0493427513575138,"% reads classified",2582099,0.557315379631184
"72","Agricultural","Agricultural",39.221583,"cultivatedCrops","KONA","Not Alaska site","KONA_005-M-20190617-COMP_soil_microbe_db_filtered",TRUE,0.18107,1334,"KONA_005-M-20190617-COMP",3196689,"soil_microbe_db","percent_classified",0.0989702157451038,"% reads classified",1489785,0.466040018281416
"73","Agricultural","Agricultural",40.460053,"cultivatedCrops","STER","Not Alaska site","STER_012-M-20170606-COMP_soil_microbe_db_filtered",TRUE,0.2719,2930,"STER_012-M-20170606-COMP",1276682,"soil_microbe_db","percent_classified",0.0397248492576852,"% reads classified",846684,0.663190990395416
"74","Agricultural","Agricultural",40.460611,"cultivatedCrops","STER","Not Alaska site","STER_010-M-20170606-COMP_soil_microbe_db_filtered",TRUE,0.2121,2926,"STER_010-M-20170606-COMP",2833738,"soil_microbe_db","percent_classified",0.0719438423735716,"% reads classified",1730787,0.61077876642089
"75","Agricultural","Agricultural",40.460659,"cultivatedCrops","STER","Not Alaska site","STER_005-M-20140325-COMP_soil_microbe_db_filtered",TRUE,0.193900000000002,2912,"STER_005-M-20140325-COMP",16311689,"soil_microbe_db","percent_classified",0.0512654452889581,"% reads classified",7021229,0.430441568619902
"76","Agricultural","Agricultural",40.460659,"cultivatedCrops","STER","Not Alaska site","STER_005-M-20140618-COMP_soil_microbe_db_filtered",TRUE,0.207310000000001,2914,"STER_005-M-20140618-COMP",10046544,"soil_microbe_db","percent_classified",0.0525798722426339,"% reads classified",3913380,0.389524994863905
"77","Agricultural","Agricultural",40.460659,"cultivatedCrops","STER","Not Alaska site","STER_005-M-20160816-COMP_soil_microbe_db_filtered",TRUE,0.164410000000001,2916,"STER_005-M-20160816-COMP",3295826,"soil_microbe_db","percent_classified",0.130053285580003,"% reads classified",1800121,0.546182049659175
"78","Agricultural","Agricultural",40.461168,"cultivatedCrops","STER","Not Alaska site","STER_011-M-20170606-COMP_soil_microbe_db_filtered",TRUE,0.181830000000001,2928,"STER_011-M-20170606-COMP",6537801,"soil_microbe_db","percent_classified",0.064059000878124,"% reads classified",4116055,0.629577896298771
"79","Agricultural","Agricultural",40.463078,"cultivatedCrops","STER","Not Alaska site","STER_004-M-20131217-COMP_soil_microbe_db_filtered",TRUE,0.206670000000001,2908,"STER_004-M-20131217-COMP",10890399,"soil_microbe_db","percent_classified",0.0554293740752749,"% reads classified",4499813,0.413190829830936
"80","Agricultural","Agricultural",40.463078,"cultivatedCrops","STER","Not Alaska site","STER_004-M-20140325-COMP_soil_microbe_db_filtered",TRUE,0.191740000000001,2910,"STER_004-M-20140325-COMP",9503294,"soil_microbe_db","percent_classified",0.0576993619265067,"% reads classified",3851487,0.405279158994765
"81","Agricultural","Agricultural",40.463856,"cultivatedCrops","STER","Not Alaska site","STER_016-M-20130627-COMP_soil_microbe_db_filtered",TRUE,0.205050000000001,2932,"STER_016-M-20130627-COMP",12883492,"soil_microbe_db","percent_classified",0.0560289865511618,"% reads classified",5252965,0.407728355014308
"82","Agricultural","Agricultural",40.463856,"cultivatedCrops","STER","Not Alaska site","STER_016-M-20170606-COMP_soil_microbe_db_filtered",TRUE,0.19331,2934,"STER_016-M-20170606-COMP",4184201,"soil_microbe_db","percent_classified",0.0593298457698375,"% reads classified",2782726,0.665055526730193
"83","Agricultural","Agricultural",40.463935,"cultivatedCrops","STER","Not Alaska site","STER_006-M-20140325-COMP_soil_microbe_db_filtered",TRUE,0.20235,2918,"STER_006-M-20140325-COMP",8059230,"soil_microbe_db","percent_classified",0.0500621027070824,"% reads classified",3213203,0.398698510899925
"84","Agricultural","Agricultural",40.463935,"cultivatedCrops","STER","Not Alaska site","STER_006-M-20140618-COMP_soil_microbe_db_filtered",TRUE,0.191640000000001,2920,"STER_006-M-20140618-COMP",12192982,"soil_microbe_db","percent_classified",0.0610883375371177,"% reads classified",4780359,0.392058234810812
"85","Agricultural","Agricultural",40.463935,"cultivatedCrops","STER","Not Alaska site","STER_006-M-20160815-COMP_soil_microbe_db_filtered",TRUE,0.165270000000001,2922,"STER_006-M-20160815-COMP",3246321,"soil_microbe_db","percent_classified",0.124763694040115,"% reads classified",1797760,0.553783806345706
"86","Agricultural","Agricultural",40.463935,"cultivatedCrops","STER","Not Alaska site","STER_006-M-20170606-COMP_soil_microbe_db_filtered",TRUE,0.18349,2924,"STER_006-M-20170606-COMP",6753578,"soil_microbe_db","percent_classified",0.0613874600989283,"% reads classified",4167261,0.617044920485112
"87","Agricultural","Agricultural",40.465235,"cultivatedCrops","STER","Not Alaska site","STER_003-M-20130627-COMP_soil_microbe_db_filtered",TRUE,0.197510000000002,2902,"STER_003-M-20130627-COMP",14988232,"soil_microbe_db","percent_classified",0.0526597800194179,"% reads classified",5973266,0.398530393711546
"88","Agricultural","Agricultural",40.465235,"cultivatedCrops","STER","Not Alaska site","STER_003-M-20131217-COMP_soil_microbe_db_filtered",TRUE,0.198810000000001,2904,"STER_003-M-20131217-COMP",10844847,"soil_microbe_db","percent_classified",0.056336156701888,"% reads classified",4561215,0.420588229598813
"89","Agricultural","Agricultural",40.465235,"cultivatedCrops","STER","Not Alaska site","STER_003-M-20140325-COMP_soil_microbe_db_filtered",TRUE,0.201970000000002,2906,"STER_003-M-20140325-COMP",14495338,"soil_microbe_db","percent_classified",0.0517562267261377,"% reads classified",5938232,0.409664955725765
"90","Agricultural","Agricultural",40.465261,"cultivatedCrops","STER","Not Alaska site","STER_018-M-20140618-COMP_soil_microbe_db_filtered",TRUE,0.192410000000001,2936,"STER_018-M-20140618-COMP",11967876,"soil_microbe_db","percent_classified",0.0492416532390543,"% reads classified",4772039,0.398737336516521
"91","Agricultural","Agricultural",40.465261,"cultivatedCrops","STER","Not Alaska site","STER_018-M-20160815-COMP_soil_microbe_db_filtered",TRUE,0.28352,2938,"STER_018-M-20160815-COMP",123054,"soil_microbe_db","percent_classified",0.0128480179433419,"% reads classified",71604,0.581890877175874
"92","Agricultural","Agricultural",40.468561,"cultivatedCrops","STER","Not Alaska site","STER_029-M-20160817-COMP_soil_microbe_db_filtered",TRUE,0.18795,2954,"STER_029-M-20160817-COMP",1571140,"soil_microbe_db","percent_classified",0.11283399315147,"% reads classified",885897,0.563856180862304
"93","Agricultural","Agricultural",40.468561,"cultivatedCrops","STER","Not Alaska site","STER_029-M-20170605-COMP_soil_microbe_db_filtered",TRUE,0.222980000000002,2956,"STER_029-M-20170605-COMP",9902218,"soil_microbe_db","percent_classified",0.068164324396817,"% reads classified",4900281,0.49486700858333
