sampleID,geneticSampleID,compositeSampleID,Fun_pro,siteID
DEJU_048-O-41-20230626,DEJU_048-O-41-20230626-GEN,DEJU_048-O-20230626-COMP,0.18796992481203,DEJU
DELA_001-M-1.5-12.5-20160825,DELA_001-M-1.5-12.5-20160825-GEN,DELA_001-M-20160825-COMP,0.0942506424706255,DELA
DELA_001-M-21.5-0-20190626,DELA_001-M-21.5-0-20190626-GEN,DELA_001-M-20190626-COMP,0.0942506424706255,DELA
DELA_001-M-28-32.5-20190626,DELA_001-M-28-32.5-20190626-GEN,DELA_001-M-20190626-COMP,0.0942506424706255,DELA
DELA_001-M-32-34-20160825,DELA_001-M-32-34-20160825-GEN,DELA_001-M-20160825-COMP,0.0942506424706255,DELA
DELA_001-M-33.5-8-20160825,DELA_001-M-33.5-8-20160825-GEN,DELA_001-M-20160825-COMP,0.0942506424706255,DELA
DELA_001-M-6-6.5-20190626,DELA_001-M-6-6.5-20190626-GEN,DELA_001-M-20190626-COMP,0.0942506424706255,DELA
DELA_002-M-17.5-0.5-20160825,DELA_002-M-17.5-0.5-20160825-GEN,DELA_002-M-20160825-COMP,0.0942506424706255,DELA
DELA_002-M-19.5-37-20190624,DELA_002-M-19.5-37-20190624-GEN,DELA_002-M-20190624-COMP,0.0942506424706255,DELA
DELA_002-M-2-24.5-20160825,DELA_002-M-2-24.5-20160825-GEN,DELA_002-M-20160825-COMP,0.0942506424706255,DELA
DELA_002-M-28.5-3.5-20160825,DELA_002-M-28.5-3.5-20160825-GEN,DELA_002-M-20160825-COMP,0.0942506424706255,DELA
DELA_002-M-32.5-18.5-20190624,DELA_002-M-32.5-18.5-20190624-GEN,DELA_002-M-20190624-COMP,0.0942506424706255,DELA
DELA_002-M-8.5-6-20190624,DELA_002-M-8.5-6-20190624-GEN,DELA_002-M-20190624-COMP,0.0942506424706255,DELA
DELA_003-M-0.5-9.5-20190626,DELA_003-M-0.5-9.5-20190626-GEN,DELA_003-M-20190626-COMP,0.0942506424706255,DELA
DELA_003-M-24-33-20190626,DELA_003-M-24-33-20190626-GEN,DELA_003-M-20190626-COMP,0.0942506424706255,DELA
DELA_003-M-32-24-20160824,DELA_003-M-32-24-20160824-GEN,DELA_003-M-20160824-COMP,0.0942506424706255,DELA
DELA_003-M-39-12.5-20160824,DELA_003-M-39-12.5-20160824-GEN,DELA_003-M-20160824-COMP,0.0942506424706255,DELA
DELA_003-M-6.5-25.5-20190626,DELA_003-M-6.5-25.5-20190626-GEN,DELA_003-M-20190626-COMP,0.0942506424706255,DELA
DELA_003-M-9.5-30.5-20160824,DELA_003-M-9.5-30.5-20160824-GEN,DELA_003-M-20160824-COMP,0.0942506424706255,DELA
DELA_004-M-0.5-31.5-20160824,DELA_004-M-0.5-31.5-20160824-GEN,DELA_004-M-20160824-COMP,0.0942506424706255,DELA
DELA_004-M-2-13.5-20190624,DELA_004-M-2-13.5-20190624-GEN,DELA_004-M-20190624-COMP,0.0942506424706255,DELA
DELA_004-M-3.5-16-20160824,DELA_004-M-3.5-16-20160824-GEN,DELA_004-M-20160824-COMP,0.0942506424706255,DELA
DELA_004-M-31.5-9-20160824,DELA_004-M-31.5-9-20160824-GEN,DELA_004-M-20160824-COMP,0.0942506424706255,DELA
DELA_004-M-36.5-34-20190624,DELA_004-M-36.5-34-20190624-GEN,DELA_004-M-20190624-COMP,0.0942506424706255,DELA
DELA_004-M-39-0.5-20190624,DELA_004-M-39-0.5-20190624-GEN,DELA_004-M-20190624-COMP,0.0942506424706255,DELA
DELA_005-M-11.5-8.5-20160825,DELA_005-M-11.5-8.5-20160825-GEN,DELA_005-M-20160825-COMP,0.0942506424706255,DELA
DELA_005-M-15-34.5-20190624,DELA_005-M-15-34.5-20190624-GEN,DELA_005-M-20190624-COMP,0.0942506424706255,DELA
DELA_005-M-20.5-6.5-20160825,DELA_005-M-20.5-6.5-20160825-GEN,DELA_005-M-20160825-COMP,0.0942506424706255,DELA
DELA_005-M-3-9-20190624,DELA_005-M-3-9-20190624-GEN,DELA_005-M-20190624-COMP,0.0942506424706255,DELA
DELA_005-M-32.5-31.5-20160825,DELA_005-M-32.5-31.5-20160825-GEN,DELA_005-M-20160825-COMP,0.0942506424706255,DELA
DELA_005-M-35-35-20190624,DELA_005-M-35-35-20190624-GEN,DELA_005-M-20190624-COMP,0.0942506424706255,DELA
DELA_014-M-19-38.5-20190624,DELA_014-M-19-38.5-20190624-GEN,DELA_014-M-20190624-COMP,0.0942506424706255,DELA
DELA_014-M-23.5-3.5-20190624,DELA_014-M-23.5-3.5-20190624-GEN,DELA_014-M-20190624-COMP,0.0942506424706255,DELA
DELA_014-M-24.5-36.5-20160824,DELA_014-M-24.5-36.5-20160824-GEN,DELA_014-M-20160824-COMP,0.0942506424706255,DELA
DELA_014-M-24.5-6-20160824,DELA_014-M-24.5-6-20160824-GEN,DELA_014-M-20160824-COMP,0.0942506424706255,DELA
DELA_014-M-3.5-10.5-20160824,DELA_014-M-3.5-10.5-20160824-GEN,DELA_014-M-20160824-COMP,0.0942506424706255,DELA
DELA_014-M-8.5-1-20190624,DELA_014-M-8.5-1-20190624-GEN,DELA_014-M-20190624-COMP,0.0942506424706255,DELA
DELA_037-M-17-3-20190626,DELA_037-M-17-3-20190626-GEN,DELA_037-M-20190626-COMP,0.0942506424706255,DELA
DELA_037-M-23.5-35.5-20160824,DELA_037-M-23.5-35.5-20160824-GEN,DELA_037-M-20160824-COMP,0.0942506424706255,DELA
DELA_037-M-3-16-20160824,DELA_037-M-3-16-20160824-GEN,DELA_037-M-20160824-COMP,0.0942506424706255,DELA
DELA_037-M-30.5-6-20160824,DELA_037-M-30.5-6-20160824-GEN,DELA_037-M-20160824-COMP,0.0942506424706255,DELA
DELA_037-M-34.5-29-20190626,DELA_037-M-34.5-29-20190626-GEN,DELA_037-M-20190626-COMP,0.0942506424706255,DELA
DELA_037-M-9.5-23-20190626,DELA_037-M-9.5-23-20190626-GEN,DELA_037-M-20190626-COMP,0.0942506424706255,DELA
DELA_038-M-2.5-2-20160824,DELA_038-M-2.5-2-20160824-GEN,DELA_038-M-20160824-COMP,0.0942506424706255,DELA
DELA_038-M-24.5-35.5-20160824,DELA_038-M-24.5-35.5-20160824-GEN,DELA_038-M-20160824-COMP,0.0942506424706255,DELA
DELA_038-M-24.5-36.5-20190626,DELA_038-M-24.5-36.5-20190626-GEN,DELA_038-M-20190626-COMP,0.0942506424706255,DELA
DELA_038-M-30-4-20160824,DELA_038-M-30-4-20160824-GEN,DELA_038-M-20160824-COMP,0.0942506424706255,DELA
DELA_038-M-32.5-11.5-20190626,DELA_038-M-32.5-11.5-20190626-GEN,DELA_038-M-20190626-COMP,0.0942506424706255,DELA
DELA_038-M-4-24-20190626,DELA_038-M-4-24-20190626-GEN,DELA_038-M-20190626-COMP,0.0942506424706255,DELA
DELA_040-M-11-4-20190626,DELA_040-M-11-4-20190626-GEN,DELA_040-M-20190626-COMP,0.0942506424706255,DELA
DELA_040-M-17-3-20160824,DELA_040-M-17-3-20160824-GEN,DELA_040-M-20160824-COMP,0.0942506424706255,DELA
DELA_040-M-30.5-6-20160824,DELA_040-M-30.5-6-20160824-GEN,DELA_040-M-20160824-COMP,0.0942506424706255,DELA
DELA_040-M-32-36.5-20190626,DELA_040-M-32-36.5-20190626-GEN,DELA_040-M-20190626-COMP,0.0942506424706255,DELA
DELA_040-M-33-24-20160824,DELA_040-M-33-24-20160824-GEN,DELA_040-M-20160824-COMP,0.0942506424706255,DELA
DELA_040-M-9.5-36-20190626,DELA_040-M-9.5-36-20190626-GEN,DELA_040-M-20190626-COMP,0.0942506424706255,DELA
DELA_041-M-2.5-2-20160824,DELA_041-M-2.5-2-20160824-GEN,DELA_041-M-20160824-COMP,0.0942506424706255,DELA
DELA_041-M-30-4-20160824,DELA_041-M-30-4-20160824-GEN,DELA_041-M-20160824-COMP,0.0942506424706255,DELA
DELA_041-M-34-8-20190626,DELA_041-M-34-8-20190626-GEN,DELA_041-M-20190626-COMP,0.0942506424706255,DELA
DELA_041-M-35-28-20190626,DELA_041-M-35-28-20190626-GEN,DELA_041-M-20190626-COMP,0.0942506424706255,DELA
DELA_041-M-4-24-20190626,DELA_041-M-4-24-20190626-GEN,DELA_041-M-20190626-COMP,0.0942506424706255,DELA
DSNY_001-M-1.5-28.5-20170829,DSNY_001-M-1.5-28.5-20170829-GEN,DSNY_001-M-20170829-COMP,0.466666666635556,DSNY
DSNY_001-M-10.5-6.5-20180822,DSNY_001-M-10.5-6.5-20180822-GEN,DSNY_001-M-20180822-COMP,0.466666666635556,DSNY
DSNY_001-M-13.5-33.5-20160713,DSNY_001-M-13.5-33.5-20160713-GEN,DSNY_001-M-20160713-COMP,0.466666666635556,DSNY
DSNY_001-M-21-36-20180822,DSNY_001-M-21-36-20180822-GEN,DSNY_001-M-20180822-COMP,0.466666666635556,DSNY
DSNY_001-M-29-4.5-20180822,DSNY_001-M-29-4.5-20180822-GEN,DSNY_001-M-20180822-COMP,0.466666666635556,DSNY
DSNY_001-M-30.5-0.5-20170829,DSNY_001-M-30.5-0.5-20170829-GEN,DSNY_001-M-20170829-COMP,0.466666666635556,DSNY
DSNY_001-M-33.5-21.5-20160713,DSNY_001-M-33.5-21.5-20160713-GEN,DSNY_001-M-20160713-COMP,0.466666666635556,DSNY
DSNY_001-M-35.5-37.5-20170829,DSNY_001-M-35.5-37.5-20170829-GEN,DSNY_001-M-20170829-COMP,0.466666666635556,DSNY
DSNY_001-M-38-1.5-20160713,DSNY_001-M-38-1.5-20160713-GEN,DSNY_001-M-20160713-COMP,0.466666666635556,DSNY
DSNY_003-M-20-7.5-20180822,DSNY_003-M-20-7.5-20180822-GEN,DSNY_003-M-20180822-COMP,0.466666666635556,DSNY
DSNY_003-M-26-36.5-20180822,DSNY_003-M-26-36.5-20180822-GEN,DSNY_003-M-20180822-COMP,0.466666666635556,DSNY
DSNY_003-M-33.5-29.5-20170829,DSNY_003-M-33.5-29.5-20170829-GEN,DSNY_003-M-20170829-COMP,0.466666666635556,DSNY
DSNY_003-M-5.5-4.5-20170829,DSNY_003-M-5.5-4.5-20170829-GEN,DSNY_003-M-20170829-COMP,0.466666666635556,DSNY
DSNY_003-M-6-26-20170829,DSNY_003-M-6-26-20170829-GEN,DSNY_003-M-20170829-COMP,0.466666666635556,DSNY
DSNY_003-M-9.5-34-20180823,DSNY_003-M-9.5-34-20180823-GEN,DSNY_003-M-20180822-COMP,0.466666666635556,DSNY
DSNY_004-M-11-1.5-20180820,DSNY_004-M-11-1.5-20180820-GEN,DSNY_004-M-20180820-COMP,0.466666666635556,DSNY
DSNY_004-M-16.5-5.5-20170829,DSNY_004-M-16.5-5.5-20170829-GEN,DSNY_004-M-20170829-COMP,0.466666666635556,DSNY
DSNY_004-M-38-6-20180820,DSNY_004-M-38-6-20180820-GEN,DSNY_004-M-20180820-COMP,0.466666666635556,DSNY
DSNY_004-M-9.5-25-20180820,DSNY_004-M-9.5-25-20180820-GEN,DSNY_004-M-20180820-COMP,0.466666666635556,DSNY
DSNY_004-O-13-33.5-20160713,DSNY_004-O-13-33.5-20160713-GEN,DSNY_004-O-20160713-COMP,0.466666666635556,DSNY
DSNY_004-O-16-0.5-20160713,DSNY_004-O-16-0.5-20160713-GEN,DSNY_004-O-20160713-COMP,0.466666666635556,DSNY
DSNY_004-O-18-30-20170829,DSNY_004-O-18-30-20170829-GEN,DSNY_004-O-20170829-COMP,0.466666666635556,DSNY
DSNY_004-O-37-30.5-20160713,DSNY_004-O-37-30.5-20160713-GEN,DSNY_004-O-20160713-COMP,0.466666666635556,DSNY
DSNY_004-O-38-36-20170829,DSNY_004-O-38-36-20170829-GEN,DSNY_004-O-20170829-COMP,0.466666666635556,DSNY
DSNY_005-M-0.5-16.5-20180820,DSNY_005-M-0.5-16.5-20180820-GEN,DSNY_005-M-20180820-COMP,0.466666666635556,DSNY
DSNY_005-M-1.5-5-20160712,DSNY_005-M-1.5-5-20160712-GEN,DSNY_005-M-20160712-COMP,0.466666666635556,DSNY
DSNY_005-M-17-30-20160712,DSNY_005-M-17-30-20160712-GEN,DSNY_005-M-20160712-COMP,0.466666666635556,DSNY
DSNY_005-M-17-37.5-20170829,DSNY_005-M-17-37.5-20170829-GEN,DSNY_005-M-20170829-COMP,0.466666666635556,DSNY
DSNY_005-M-21.5-3-20160712,DSNY_005-M-21.5-3-20160712-GEN,DSNY_005-M-20160712-COMP,0.466666666635556,DSNY
DSNY_005-M-22.5-5-20170829,DSNY_005-M-22.5-5-20170829-GEN,DSNY_005-M-20170829-COMP,0.466666666635556,DSNY
DSNY_005-M-37-14-20180820,DSNY_005-M-37-14-20180820-GEN,DSNY_005-M-20180820-COMP,0.466666666635556,DSNY
DSNY_005-M-38.5-23-20180820,DSNY_005-M-38.5-23-20180820-GEN,DSNY_005-M-20180820-COMP,0.466666666635556,DSNY
DSNY_005-M-7-6.5-20170829,DSNY_005-M-7-6.5-20170829-GEN,DSNY_005-M-20170829-COMP,0.466666666635556,DSNY
DSNY_006-M-14-38.5-20180823,DSNY_006-M-14-38.5-20180823-GEN,DSNY_006-M-20180823-COMP,0.466666666635556,DSNY
DSNY_006-M-28-35.5-20180823,DSNY_006-M-28-35.5-20180823-GEN,DSNY_006-M-20180823-COMP,0.466666666635556,DSNY
DSNY_006-M-8.5-16.5-20180823,DSNY_006-M-8.5-16.5-20180823-GEN,DSNY_006-M-20180823-COMP,0.466666666635556,DSNY
DSNY_009-M-13-32.5-20170829,DSNY_009-M-13-32.5-20170829-GEN,DSNY_009-M-20170829-COMP,0.466666666635556,DSNY
DSNY_009-M-14-10-20140327,DSNY_009-M-14-10-20140327-GEN,DSNY_009-M-20140327-COMP,0.466666666635556,DSNY
DSNY_009-M-15-7-20140910,DSNY_009-M-15-7-20140910-GEN,DSNY_009-M-20140910-COMP,0.466666666635556,DSNY
DSNY_009-M-19-6.5-20180823,DSNY_009-M-19-6.5-20180823-GEN,DSNY_009-M-20180823-COMP,0.466666666635556,DSNY
DSNY_009-M-22-2-20130731,DSNY_009-M-22-2-20130731-GEN,DSNY_009-M-20130731-COMP,0.466666666635556,DSNY
DSNY_009-M-22-31-20140327,DSNY_009-M-22-31-20140327-GEN,DSNY_009-M-20140327-COMP,0.466666666635556,DSNY
DSNY_009-M-22.5-38.5-20170829,DSNY_009-M-22.5-38.5-20170829-GEN,DSNY_009-M-20170829-COMP,0.466666666635556,DSNY
DSNY_009-M-25-38-20130731,DSNY_009-M-25-38-20130731-GEN,DSNY_009-M-20130731-COMP,0.466666666635556,DSNY
DSNY_009-M-32.5-36-20180823,DSNY_009-M-32.5-36-20180823-GEN,DSNY_009-M-20180823-COMP,0.466666666635556,DSNY
DSNY_009-M-33-11-20140910,DSNY_009-M-33-11-20140910-GEN,DSNY_009-M-20140910-COMP,0.466666666635556,DSNY
DSNY_009-M-33-14-20140409,DSNY_009-M-33-14-20140409-GEN,DSNY_009-M-20140409-COMP,0.466666666635556,DSNY
DSNY_009-M-36-23-20140409,DSNY_009-M-36-23-20140409-GEN,DSNY_009-M-20140409-COMP,0.466666666635556,DSNY
DSNY_009-M-37-16-20140327,DSNY_009-M-37-16-20140327-GEN,DSNY_009-M-20140327-COMP,0.466666666635556,DSNY
DSNY_009-M-38-9.5-20180823,DSNY_009-M-38-9.5-20180823-GEN,DSNY_009-M-20180823-COMP,0.466666666635556,DSNY
DSNY_009-M-4-7-20140910,DSNY_009-M-4-7-20140910-GEN,DSNY_009-M-20140910-COMP,0.466666666635556,DSNY
DSNY_009-M-5.5-19-20170829,DSNY_009-M-5.5-19-20170829-GEN,DSNY_009-M-20170829-COMP,0.466666666635556,DSNY
DSNY_009-M-6-12-20140409,DSNY_009-M-6-12-20140409-GEN,DSNY_009-M-20140409-COMP,0.466666666635556,DSNY
DSNY_009-M-9-22-20131114,DSNY_009-M-9-22-20131114-GEN,DSNY_009-M-20131114-COMP,0.466666666635556,DSNY
DSNY_009-M-9-26-20130731,DSNY_009-M-9-26-20130731-GEN,DSNY_009-M-20130731-COMP,0.466666666635556,DSNY
DSNY_009-M-9-26-20131114,DSNY_009-M-9-26-20131114-GEN,DSNY_009-M-20131114-COMP,0.466666666635556,DSNY
DSNY_016-M-0-30-20140910,DSNY_016-M-0-30-20140910-GEN,DSNY_016-M-20140910-COMP,0.466666666635556,DSNY
DSNY_016-M-12-3-20140327,DSNY_016-M-12-3-20140327-GEN,DSNY_016-M-20140327-COMP,0.466666666635556,DSNY
DSNY_016-M-15-37.5-20160713,DSNY_016-M-15-37.5-20160713-GEN,DSNY_016-M-20160713-COMP,0.466666666635556,DSNY
DSNY_016-M-15.5-2-20160713,DSNY_016-M-15.5-2-20160713-GEN,DSNY_016-M-20160713-COMP,0.466666666635556,DSNY
DSNY_016-M-16-7-20140910,DSNY_016-M-16-7-20140910-GEN,DSNY_016-M-20140910-COMP,0.466666666635556,DSNY
DSNY_016-M-19-5.5-20170829,DSNY_016-M-19-5.5-20170829-GEN,DSNY_016-M-20170829-COMP,0.466666666635556,DSNY
DSNY_016-M-22-33-20130731,DSNY_016-M-22-33-20130731-GEN,DSNY_016-M-20130731-COMP,0.466666666635556,DSNY
DSNY_016-M-22-37-20130731,DSNY_016-M-22-37-20130731-GEN,DSNY_016-M-20130731-COMP,0.466666666635556,DSNY
DSNY_016-M-23-38-20140910,DSNY_016-M-23-38-20140910-GEN,DSNY_016-M-20140910-COMP,0.466666666635556,DSNY
DSNY_016-M-34-37-20131114,DSNY_016-M-34-37-20131114-GEN,DSNY_016-M-20131114-COMP,0.466666666635556,DSNY
DSNY_016-M-35-17-20140327,DSNY_016-M-35-17-20140327-GEN,DSNY_016-M-20140327-COMP,0.466666666635556,DSNY
DSNY_016-M-35-30.5-20160713,DSNY_016-M-35-30.5-20160713-GEN,DSNY_016-M-20160713-COMP,0.466666666635556,DSNY
DSNY_016-M-35-37-20140327,DSNY_016-M-35-37-20140327-GEN,DSNY_016-M-20140327-COMP,0.466666666635556,DSNY
DSNY_016-M-37.5-32.5-20170829,DSNY_016-M-37.5-32.5-20170829-GEN,DSNY_016-M-20170829-COMP,0.466666666635556,DSNY
DSNY_016-M-38-5-20130731,DSNY_016-M-38-5-20130731-GEN,DSNY_016-M-20130731-COMP,0.466666666635556,DSNY
DSNY_016-M-5-35-20131114,DSNY_016-M-5-35-20131114-GEN,DSNY_016-M-20131114-COMP,0.466666666635556,DSNY
DSNY_016-M-9-32-20170829,DSNY_016-M-9-32-20170829-GEN,DSNY_016-M-20170829-COMP,0.466666666635556,DSNY
DSNY_021-M-1-2-20140327,DSNY_021-M-1-2-20140327-GEN,DSNY_021-M-20140327-COMP,0.466666666635556,DSNY
DSNY_021-M-32-16-20140327,DSNY_021-M-32-16-20140327-GEN,DSNY_021-M-20140327-COMP,0.466666666635556,DSNY
DSNY_021-M-32-28-20140327,DSNY_021-M-32-28-20140327-GEN,DSNY_021-M-20140327-COMP,0.466666666635556,DSNY
DSNY_025-M-20-35-20140327,DSNY_025-M-20-35-20140327-GEN,DSNY_025-M-20140327-COMP,0.466666666635556,DSNY
DSNY_025-M-25-7-20140327,DSNY_025-M-25-7-20140327-GEN,DSNY_025-M-20140327-COMP,0.466666666635556,DSNY
DSNY_025-M-4-10-20140327,DSNY_025-M-4-10-20140327-GEN,DSNY_025-M-20140327-COMP,0.466666666635556,DSNY
DSNY_041-M-0.5-31-20170829,DSNY_041-M-0.5-31-20170829-GEN,DSNY_041-M-20170829-COMP,0.466666666635556,DSNY
DSNY_041-M-14.5-32.5-20160712,DSNY_041-M-14.5-32.5-20160712-GEN,DSNY_041-M-20160712-COMP,0.466666666635556,DSNY
DSNY_041-M-18.5-0-20180820,DSNY_041-M-18.5-0-20180820-GEN,DSNY_041-M-20180820-COMP,0.466666666635556,DSNY
DSNY_041-M-25-9.5-20180820,DSNY_041-M-25-9.5-20180820-GEN,DSNY_041-M-20180820-COMP,0.466666666635556,DSNY
DSNY_041-M-29-30-20160712,DSNY_041-M-29-30-20160712-GEN,DSNY_041-M-20160712-COMP,0.466666666635556,DSNY
DSNY_041-M-35.5-30-20180820,DSNY_041-M-35.5-30-20180820-GEN,DSNY_041-M-20180820-COMP,0.466666666635556,DSNY
DSNY_041-M-36-36-20170829,DSNY_041-M-36-36-20170829-GEN,DSNY_041-M-20170829-COMP,0.466666666635556,DSNY
DSNY_041-M-4-7-20170829,DSNY_041-M-4-7-20170829-GEN,DSNY_041-M-20170829-COMP,0.466666666635556,DSNY
DSNY_041-M-6-12-20160712,DSNY_041-M-6-12-20160712-GEN,DSNY_041-M-20160712-COMP,0.466666666635556,DSNY
DSNY_042-M-18-3-20180822,DSNY_042-M-18-3-20180822-GEN,DSNY_042-M-20180820-COMP,0.466666666635556,DSNY
DSNY_042-M-31.5-3.5-20180820,DSNY_042-M-31.5-3.5-20180820-GEN,DSNY_042-M-20180820-COMP,0.466666666635556,DSNY
DSNY_042-M-6.5-30-20180822,DSNY_042-M-6.5-30-20180822-GEN,DSNY_042-M-20180820-COMP,0.466666666635556,DSNY
DSNY_043-M-0.5-37-20170830,DSNY_043-M-0.5-37-20170830-GEN,DSNY_043-M-20170830-COMP,0.466666666635556,DSNY
DSNY_043-M-12.5-1-20160712,DSNY_043-M-12.5-1-20160712-GEN,DSNY_043-M-20160712-COMP,0.466666666635556,DSNY
DSNY_043-M-21.5-31.5-20160712,DSNY_043-M-21.5-31.5-20160712-GEN,DSNY_043-M-20160712-COMP,0.466666666635556,DSNY
DSNY_043-M-3.5-33.5-20180823,DSNY_043-M-3.5-33.5-20180823-GEN,DSNY_043-M-20180823-COMP,0.466666666635556,DSNY
DSNY_043-M-31.5-31-20170830,DSNY_043-M-31.5-31-20170830-GEN,DSNY_043-M-20170830-COMP,0.466666666635556,DSNY
DSNY_043-M-35.5-15-20180823,DSNY_043-M-35.5-15-20180823-GEN,DSNY_043-M-20180823-COMP,0.466666666635556,DSNY
DSNY_043-M-7.5-25.5-20160712,DSNY_043-M-7.5-25.5-20160712-GEN,DSNY_043-M-20160712-COMP,0.466666666635556,DSNY
DSNY_043-M-9-16-20180823,DSNY_043-M-9-16-20180823-GEN,DSNY_043-M-20180823-COMP,0.466666666635556,DSNY
DSNY_043-O-16.5-2.5-20170830,DSNY_043-O-16.5-2.5-20170830-GEN,DSNY_043-O-20170830-COMP,0.466666666635556,DSNY
DSNY_044-M-0.5-24.5-20180820,DSNY_044-M-0.5-24.5-20180820-GEN,DSNY_044-M-20180820-COMP,0.466666666635556,DSNY
DSNY_044-M-3.5-39-20160712,DSNY_044-M-3.5-39-20160712-GEN,DSNY_044-M-20160712-COMP,0.466666666635556,DSNY
DSNY_044-M-33-16.5-20160712,DSNY_044-M-33-16.5-20160712-GEN,DSNY_044-M-20160712-COMP,0.466666666635556,DSNY
DSNY_044-M-34.5-9.5-20180820,DSNY_044-M-34.5-9.5-20180820-GEN,DSNY_044-M-20180820-COMP,0.466666666635556,DSNY
DSNY_044-M-38-35.5-20160712,DSNY_044-M-38-35.5-20160712-GEN,DSNY_044-M-20160712-COMP,0.466666666635556,DSNY
DSNY_044-M-8-11.5-20180820,DSNY_044-M-8-11.5-20180820-GEN,DSNY_044-M-20180820-COMP,0.466666666635556,DSNY
GRSM_001-M-34.5-3.5-20210630,GRSM_001-M-34.5-3.5-20210630-GEN,GRSM_001-M-20210630-COMP,0.168021324616425,GRSM
GRSM_001-M-37.5-32.5-20210630,GRSM_001-M-37.5-32.5-20210630-GEN,GRSM_001-M-20210630-COMP,0.168021324616425,GRSM
GRSM_001-M-9-9.5-20210630,GRSM_001-M-9-9.5-20210630-GEN,GRSM_001-M-20210630-COMP,0.168021324616425,GRSM
GRSM_001-O-18.5-36-20160719,GRSM_001-O-18.5-36-20160719-GEN,GRSM_001-O-20160719-COMP,0.168021324616425,GRSM
GRSM_001-O-2-4.5-20170717,GRSM_001-O-2-4.5-20170717-GEN,GRSM_001-O-20170717-COMP,0.168021324616425,GRSM
GRSM_001-O-20.5-4.5-20170717,GRSM_001-O-20.5-4.5-20170717-GEN,GRSM_001-O-20170717-COMP,0.168021324616425,GRSM
GRSM_001-O-35-38.5-20160719,GRSM_001-O-35-38.5-20160719-GEN,GRSM_001-O-20160719-COMP,0.168021324616425,GRSM
GRSM_001-O-37-16.5-20160719,GRSM_001-O-37-16.5-20160719-GEN,GRSM_001-O-20160719-COMP,0.168021324616425,GRSM
GRSM_001-O-37.5-26-20170717,GRSM_001-O-37.5-26-20170717-GEN,GRSM_001-O-20170717-COMP,0.168021324616425,GRSM
GRSM_002-M-16.5-2-20210628,GRSM_002-M-16.5-2-20210628-GEN,GRSM_002-M-20210628-COMP,0.168021324616425,GRSM
GRSM_002-M-32-19-20210628,GRSM_002-M-32-19-20210628-GEN,GRSM_002-M-20210628-COMP,0.168021324616425,GRSM
GRSM_002-M-39.5-29-20210628,GRSM_002-M-39.5-29-20210628-GEN,GRSM_002-M-20210628-COMP,0.168021324616425,GRSM
GRSM_002-O-1-5-20160718,GRSM_002-O-1-5-20160718-GEN,GRSM_002-O-20160718-COMP,0.168021324616425,GRSM
GRSM_002-O-15-34-20160718,GRSM_002-O-15-34-20160718-GEN,GRSM_002-O-20160718-COMP,0.168021324616425,GRSM
GRSM_002-O-16.5-2-20210628,GRSM_002-O-16.5-2-20210628-GEN,GRSM_002-O-20210628-COMP,0.168021324616425,GRSM
GRSM_002-O-18.5-6-20170717,GRSM_002-O-18.5-6-20170717-GEN,GRSM_002-O-20170717-COMP,0.168021324616425,GRSM
GRSM_002-O-32-19-20210628,GRSM_002-O-32-19-20210628-GEN,GRSM_002-O-20210628-COMP,0.168021324616425,GRSM
GRSM_002-O-35-34.5-20160718,GRSM_002-O-35-34.5-20160718-GEN,GRSM_002-O-20160718-COMP,0.168021324616425,GRSM
GRSM_002-O-38-13.5-20170717,GRSM_002-O-38-13.5-20170717-GEN,GRSM_002-O-20170717-COMP,0.168021324616425,GRSM
GRSM_002-O-39.5-29-20210628,GRSM_002-O-39.5-29-20210628-GEN,GRSM_002-O-20210628-COMP,0.168021324616425,GRSM
GRSM_002-O-9-38-20170717,GRSM_002-O-9-38-20170717-GEN,GRSM_002-O-20170717-COMP,0.168021324616425,GRSM
GRSM_003-M-16.5-6.5-20210629,GRSM_003-M-16.5-6.5-20210629-GEN,GRSM_003-M-20210629-COMP,0.168021324616425,GRSM
GRSM_003-M-29-34-20210629,GRSM_003-M-29-34-20210629-GEN,GRSM_003-M-20210629-COMP,0.168021324616425,GRSM
GRSM_003-M-31-5.5-20210629,GRSM_003-M-31-5.5-20210629-GEN,GRSM_003-M-20210629-COMP,0.168021324616425,GRSM
GRSM_003-O-0-0.5-20160720,GRSM_003-O-0-0.5-20160720-GEN,GRSM_003-O-20160720-COMP,0.168021324616425,GRSM
GRSM_003-O-16.5-6.5-20210629,GRSM_003-O-16.5-6.5-20210629-GEN,GRSM_003-O-20210629-COMP,0.168021324616425,GRSM
GRSM_003-O-2.5-31.5-20170718,GRSM_003-O-2.5-31.5-20170718-GEN,GRSM_003-O-20170718-COMP,0.168021324616425,GRSM
GRSM_003-O-20-31-20170718,GRSM_003-O-20-31-20170718-GEN,GRSM_003-O-20170718-COMP,0.168021324616425,GRSM
GRSM_003-O-31-24.5-20160720,GRSM_003-O-31-24.5-20160720-GEN,GRSM_003-O-20160720-COMP,0.168021324616425,GRSM
GRSM_003-O-31-5.5-20210629,GRSM_003-O-31-5.5-20210629-GEN,GRSM_003-O-20210629-COMP,0.168021324616425,GRSM
GRSM_003-O-35.5-3.5-20170718,GRSM_003-O-35.5-3.5-20170718-GEN,GRSM_003-O-20170718-COMP,0.168021324616425,GRSM
